"Partnumber","Description","Qty in Stock" as text,"Qty in Stock","UM","S.O. Qty Open" as text,"S.O. Qty Open","P.O. Qty Open" as text,"P.O. Qty Open","NSN","Alt","MFG","Rev","MFG Name","Recommended Vendor","Buy/Make" as text,"Buy/Make","Cond","Consigned" as text,"Consigned","QA/Inspc" as text,"QA/Inspc","Transport" as text,"Transport","Quarantine" as text,"Quarantine","Category","Type","Lead Time","Range" as text,"Range","Asset Type" as text,"Asset Type","ATA Chapter","Trim Numeric","Punctuation","Schedule B","ECCN","BOM","Image(s)"
"75PL2.5T651-USI-48.5-144.5","7075-T651 USI Plate 2.5"" x 48.5"" x 144.5""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="75256514851445",="75PL25T651USI4851445","","","",""
"75PL2.5T651-USI-60.5-144.5","7075-T651 USI Plate 2.5"" x 60.5"" x 144.5""","0.000","0","LB","0.000","0","8,830.000","8830","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="75256516051445",="75PL25T651USI6051445","","","",""
"75PL2.5T7351-USI","7075-T7351 USI Plate 2.5""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="75257351",="75PL25T7351USI","","","",""
"75PL2.5T7351-USI-48.5-144.5","7075-T7351 USI Plate 2.5"" x 48.5"" x 144.5""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="752573514851445",="75PL25T7351USI4851445","","","",""
="75PL2T651",="7075-T651 Plate 2""","943.541","943.541","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="752651",="75PL2T651","","","",""
"75PL2T651-48.5-144.5","7075-T651 Plate 2"" x 48.5"" x 144.5""","1,519.222","1519.222","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="7526514851445",="75PL2T6514851445","","","",""
="75PL2T7351-USI",="7075-T7351 USI Plate 2""","604.761","604.761","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="7527351",="75PL2T7351USI","","","",""
"75PL2T7351-USI-48.5-144.5","7075-T7351 USI Plate 2"" x 48.5"" x 144.5""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="75273514851445",="75PL2T7351USI4851445","","","",""
"75PL3.5T7351-USI","7075-T7351 USI Plate 3.5""","850.000","850","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="75357351",="75PL35T7351USI","","","",""
"75PL3.5T7351-USI-48.5-144.5","7075-T7351 USI Plate 3.5"" x 48.5"" x 144.5""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="753573514851445",="75PL35T7351USI4851445","","","",""
="75PL3T651-USI",="7075-T651 USI Plate 3""","2,095.745","2095.745","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="753651",="75PL3T651USI","","","",""
"75PL3T651-USI-48.5-144.5","7075-T651 USI Plate 3"" x 48.5"" x 144.5""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="7536514851445",="75PL3T651USI4851445","","","",""
="75PL3T7351-USI",="7075-T7351 USI Plate 3""","2,171.494","2171.494","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="7537351",="75PL3T7351USI","","","",""
"75PL3T7351-USI-48.5-144.5","7075-T7351 USI Plate 3"" x 48.5"" x 144.5""","2,160.494","2160.494","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="75373514851445",="75PL3T7351USI4851445","","","",""
"75PL4.5T651","7075-T651 Plate 4.5""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="7545651",="75PL45T651","","","",""
"75PL4.5T651-48.5-144.5","7075-T651 Plate 4.5"" x 48.5"" x 144.5""","0.000","0","LB","0.000","0","17,000.000","17000","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="75456514851445",="75PL45T6514851445","","","",""
"75PL4.5T651-60.5-144.5","7075-T651 Plate 4.5"" x 60.5"" x 144.5""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="75456516051445",="75PL45T6516051445","","","",""
"75PL4.5T651-60-144","7075-T651 Plate 4.5"" x 60"" x 144""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="754565160144",="75PL45T65160144","","","",""
"75PL4.5T651-USI","7075-T651 USI Plate 4.5""","707.772","707.772","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="7545651",="75PL45T651USI","","","",""
"75PL4.5T651-USI-48.5-144.5","7075-T651 USI Plate 4.5"" x 48.5"" x 144.5""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="75456514851445",="75PL45T651USI4851445","","","",""
"75PL4.5T651-USI-60.5-144.5","7075-T651 USI Plate 4.5"" x 60.5"" x 144.5""","0.000","0","LB","0.000","0","1.000","1","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="75456516051445",="75PL45T651USI6051445","","","",""
="75PL4T651",="7075-T651 Plate 4""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="754651",="75PL4T651","","","",""
"75PL4T651-48.5-144.5","7075-T651 Plate 4"" x 48.5"" x 144.5""","5,789.000","5789","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="7546514851445",="75PL4T6514851445","","","",""
="75PL4T651-USI",="7075-T651 USI Plate 4""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="754651",="75PL4T651USI","","","",""
="75PL5T651-USI",="7075-T651 USI Plate 5""","2,120.000","2120","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="755651",="75PL5T651USI","","","",""
"75PL5T651-USI-48.5-144.5","7075-T651 USI Plate 5"" x 48.5"" 144.5""","7,260.000","7260","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="7556514851445",="75PL5T651USI4851445","","","",""
"75PL6T651-48.5-144.5","7075 T651 Plate 6"" X 48.5"" X 144.5""","0.000","0","LB","0.000","0","17,000.000","17000","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="7566514851445",="75PL6T6514851445","","","",""
="75PL6T651-USI",="7075-T651 USI Plate 6""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","","","",,"","Raw Material","R","",="756651",="75PL6T651USI","","","",""
"75PL6T651-USI-48.5-144.5","7075-T651 USI Plate 6"" x 48.5"" x 144.5""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="7566514851445",="75PL6T651USI4851445","","","",""
="75PL8T651-USI",="7075-T651 USI Plate 8""","2,130.032","2130.032","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="758651",="75PL8T651USI","","","",""
"75RD.25T6",="7075-T6 CF Round Bar 1/4"" x 144""","3,002.720","3002.72","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","RD","",,"","Raw Material","R","",="75256",="75RD25T6","","","",""
"75RD.375T6",="7075 T6 CF Round Bar 3/8"" x 144""","3,041.543","3041.543","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","RD","",,"","Raw Material","R","",="753756",="75RD375T6","","","",""
"75RD.375T651",="7075-T651 CF Round Bar 3/8"" X 144""","523.951","523.951","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","RD","",,"","Raw Material","R","",="75375651",="75RD375T651","","","",""
"75RD.4844T6",="7075-T6 CF Round Bar 31/64"" x 144""","1,014.000","1014","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","RD","",,"","Raw Material","R","",="7548446",="75RD4844T6","","","",""
"75RD.563T651",="7075-T651 CF Round Bar 9/16"" x 144""","1,139.155","1139.155","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","RD","",,"","Raw Material","R","",="75563651",="75RD563T651","","","",""
"75RD.5T651",="7075-T651 CF Round Bar 1/2"" x 144""","1,884.761","1884.761","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","RD","",,"","Raw Material","R","",="755651",="75RD5T651","","","",""
"75RD.625T651",="7075-T651 CF Round Bar 5/8"" x 144""","4,150.112","4150.112","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","RD","",,"","Raw Material","R","",="75625651",="75RD625T651","","","",""
"75RD.75T651",="7075-T651 CF Round Bar 3/4"" x 144""","2,770.846","2770.846","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","RD","",,"","Raw Material","R","",="7575651",="75RD75T651","","","",""
"75RD.813T651",="7075-T651 CF Round Bar 13/16"" x 144""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","RD","",,"","Raw Material","R","",="75813651",="75RD813T651","","","",""
"75RD.875T651",="7075-T651 CF Round Bar 7/8"" x 144""","1,403.189","1403.189","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","RD","",,"","Raw Material","R","",="75875651",="75RD875T651","","","",""
"75RD.938T651",="7075-T651 CF Round Bar 15/16"" x 144""","794.000","794","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","RD","",,"","Raw Material","R","",="75938651",="75RD938T651","","","",""
"75RD1.125T651",="7075-T651 CF Round Bar 1-1/8"" x 144""","3,406.399","3406.399","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","RD","",,"","Raw Material","R","",="751125651",="75RD1125T651","","","",""
"75RD1.25T651",="7075-T651 CF Round Bar 1-1/4"" x 144""","4,195.316","4195.316","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","RD","",,"","Raw Material","R","",="75125651",="75RD125T651","","","",""
"75RD1.3125T651",="7075-T651 CF Round Bar 1-5/16"" x 144""","8,301.000","8301","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","RD","",,"","Raw Material","R","",="7513125651",="75RD13125T651","","","",""
"75RD1.375T651",="7075-T651 CF Round Bar 1-3/8"" x 144""","6,951.040","6951.04","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","RD","",,"","Raw Material","R","",="751375651",="75RD1375T651","","","",""
"75RD1.375T7351",="7075-T7351 CF Round Bar 1-3/8"" X 144""","8,079.460","8079.46","LB","7,871.000","7871","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","RD","",,"","Raw Material","R","",="7513757351",="75RD1375T7351","","","",""
"75RD1.5625T651",="7075-T651 Round Bar 1-9/16"" x 144""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","RD","",,"","Raw Material","R","",="7515625651",="75RD15625T651","","","",""
"75RD1.5T651",="7075-T651 CF Round Bar 1-1/2"" x 144""","1,864.640","1864.64","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","RD","",,"","Raw Material","R","",="7515651",="75RD15T651","","","",""
"75RD1.5T6511",="7075-T6511 Round Bar 1-1/2"" x 144""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","RD","",,"","Raw Material","R","",="75156511",="75RD15T6511","","","",""
"75RD1.625T651",="7075-T651 CF Round Bar 1-5/8"" x 144""","1,883.393","1883.393","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","RD","",,"","Raw Material","R","",="751625651",="75RD1625T651","","","",""
"75RD1.625T7351",="7075-T7351 CF Round Bar 1-5/8"" x 144""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","RD","",,"","Raw Material","R","",="7516257351",="75RD1625T7351","","","",""
"75RD1.75T651",="7075-T651 CF Round Bar 1-3/4"" x 144""","9,186.615","9186.615","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","RD","",,"","Raw Material","R","",="75175651",="75RD175T651","","","",""
"75RD1.75T7351",="7075-T7351 CF Round Bar 1-3/4"" x 144""","68,525.286","68525.286","LB","176,529.000","176529","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","RD","",,"","Raw Material","R","",="751757351",="75RD175T7351","","","",""
="75RD10T6",="7075-T6 Round Bar 10"" x 144""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","RD","",,"","Raw Material","R","",="75106",="75RD10T6","","","",""
="75RD11T6",="7075 T6 Round Rod 11""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","RD","",,"","Raw Material","R","",="75116",="75RD11T6","","","",""
="75RD12T6",="7075-T6 Round Bar 12"" x 144""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","RD","",,"","Raw Material","R","",="75126",="75RD12T6","","","",""
="75RD1T651",="7075-T651 CF Round Bar 1"" x 144""","26,328.500","26328.5","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","RD","",,"","Raw Material","R","",="751651",="75RD1T651","","","",""
"75RD2.125T651",="7075-T651 CF Round Bar 2-1/8"" x 144""","2,087.000","2087","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","RD","",,"","Raw Material","R","",="752125651",="75RD2125T651","","","",""
"75RD2.25T651",="7075 T651 CF Round Bar 2-1/4"" x 144""","1,851.521","1851.521","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","RD","",,"","Raw Material","R","",="75225651",="75RD225T651","","","",""
"75RD2.5T651",="7075-T651 CF Round Bar 2-1/2"" x 144""","4,244.571","4244.571","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","RD","",,"","Raw Material","R","",="7525651",="75RD25T651","","","",""
"75RD2.75T651",="7075-T651 CF Round Bar 2-3/4"" x 144""","170.325","170.325","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","RD","",,"","Raw Material","R","",="75275651",="75RD275T651","","","",""
="75RD2T651",="7075-T651 CF Round Bar 2"" x 144""","1,367.620","1367.62","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","RD","",,"","Raw Material","R","",="752651",="75RD2T651","","","",""
="75RD2T7351",="7075-T7351 CF Round Bar 2"" x 144""","3,422.500","3422.5","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","RD","",,"","Raw Material","R","",="7527351",="75RD2T7351","","","",""
"75RD3.063T6511","7075-T6511 Round Bar 3-1/16"" x 146.4""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","RD","",,"","Raw Material","R","",="7530636511",="75RD3063T6511","","","",""
"75RD3.25T651",="7075-T651 CF Round Bar 3-1/4"" x 144""","1,479.153","1479.153","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","RD","",,"","Raw Material","R","",="75325651",="75RD325T651","","","",""
"75RD3.25T6511",="7075-T6511 Round Bar 3-1/4"" x 144""","602.300","602.3","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","RD","",,"","Raw Material","R","",="753256511",="75RD325T6511","","","",""
"75RD3.25T6511-36659RM","7075-T6511 Cust 3.25"" dia M1002 BODY","0.000","0","LB","64,346.000","64346","64,346.000","64346","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","RD","",,"","Raw Material","R","",="75325651136659",="75RD325T651136659RM","","","",""
"75RD3.5T651",="7075-T651 CF Round Bar 3-1/2"" x 144""","1,773.176","1773.176","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","RD","",,"","Raw Material","R","",="7535651",="75RD35T651","","","",""
"75RD3.5T7351",="7075-T7351 CF Round Bar 3-1/2"" x 144""","1,341.813","1341.813","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","RD","",,"","Raw Material","R","",="75357351",="75RD35T7351","","","",""
"75RD3.625T6511",="7075-T6511 (EXT) Round Bar 3-5/8"" x 240""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","RD","",,"","Raw Material","R","",="7536256511",="75RD3625T6511","","","",""
"75RD3.75T651",="7075-T651 CF Round Bar 3-3/4"" x 144""","1,650.369","1650.369","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","RD","",,"","Raw Material","R","",="75375651",="75RD375T651","","","",""
